YEAR,MONTH,REGION,SECTIONS,WEIGHT,WGTADJ,STATUS,PRICE,SQFT,BEDROOMS,TITLED,LOCATION,FOUNDATION,SECURED
2019,3,2,1,14.0909,1.0263,1,48700,1100,3,9,9,9,9
2019,3,2,1,14.0909,1.0263,1,54000,1200,3,9,9,9,9
2019,3,2,1,14.0909,1.0263,1,45900,920,3,9,9,9,9
2019,3,2,1,14.0909,1.0263,1,50000,1300,3,9,9,9,9
2019,3,2,1,14.0909,1.0263,1,59000,1100,3,9,9,9,9
2019,3,2,1,14.0909,1.0263,1,39000,950,3,9,9,9,9
2019,3,1,1,8.7667,1.0263,1,59000,840,1,9,9,9,9
2019,3,1,1,8.7667,1.0263,1,40000,920,3,9,9,9,9
2019,3,1,1,8.7667,1.0263,1,42300,920,1,9,9,9,9
2019,3,2,1,14.0909,1.0263,1,50000,920,3,9,9,9,9
2019,3,1,1,8.7667,1.0263,1,39900,840,1,9,9,9,9
2019,3,3,1,51.6286,1.0263,1,29600,840,1,9,9,9,9
2019,3,3,1,51.6286,1.0263,1,50000,1200,3,9,9,9,9
2019,3,5,1,20.8211,1.0263,3,9,9,9,9,9,9,9
2019,3,5,1,51.6286,1.0263,3,9,9,9,9,9,9,9
2019,3,5,1,20.8211,1.0263,3,9,9,9,9,9,9,9
2019,3,3,2,10.4105,1.0501,2,102000,1700,3,2,1,3,1
2019,3,3,2,25.8143,1.0501,2,97000,1600,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,73000,1600,3,2,3,2,1
2019,3,4,2,10.4105,1.0501,2,108000,1500,3,1,1,3,1
2019,3,4,2,10.4105,1.0501,2,138000,1700,3,2,3,2,1
2019,3,4,2,10.4105,1.0501,2,153000,1200,1,3,1,2,1
2019,3,4,2,10.4105,1.0501,2,114000,1600,3,1,3,3,1
2019,3,4,2,10.4105,1.0501,2,120000,1300,1,3,1,2,1
2019,3,4,2,10.4105,1.0501,2,118000,1400,3,3,1,3,1
2019,3,4,2,10.4105,1.0501,2,92000,1400,3,2,3,3,1
2019,3,4,2,10.4105,1.0501,2,80000,1200,3,2,3,3,1
2019,3,4,2,10.4105,1.0501,2,97000,1600,3,1,3,3,1
2019,3,4,2,10.4105,1.0501,2,226000,1700,3,2,1,2,1
2019,3,4,2,10.4105,1.0501,2,90000,1400,3,2,3,3,1
2019,3,4,2,10.4105,1.0501,2,60000,1200,1,2,1,3,1
2019,3,4,2,10.4105,1.0501,2,92000,1400,3,1,3,2,1
2019,3,4,2,10.4105,1.0501,2,60000,1100,3,2,1,2,1
2019,3,5,3,6.9404,1.0501,2,262000,3100,3,2,3,2,1
2019,3,4,2,10.4105,1.0501,2,118000,2000,3,2,3,2,1
2019,3,4,2,10.4105,1.0501,2,102000,1700,3,1,3,2,1
2019,3,4,2,10.4105,1.0501,2,134000,1300,1,2,3,2,1
2019,3,3,2,25.8143,1.0501,2,104000,1700,3,2,3,2,1
2019,3,3,2,25.8143,1.0501,2,101000,1800,3,1,3,3,1
2019,3,3,2,25.8143,1.0501,2,9,1300,3,2,1,3,1
2019,3,3,2,25.8143,1.0501,2,52000,1300,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,124000,2200,3,2,1,3,1
2019,3,3,2,25.8143,1.0501,2,106000,2500,3,1,3,3,1
2019,3,3,2,25.8143,1.0501,2,97000,1600,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,82000,2000,3,2,3,2,1
2019,3,3,2,25.8143,1.0501,2,129000,2300,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,112000,2200,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,140000,2000,3,1,1,3,1
2019,3,3,2,25.8143,1.0501,2,121000,2100,3,1,3,3,1
2019,3,3,2,25.8143,1.0501,2,71000,1100,3,2,1,3,1
2019,3,3,2,25.8143,1.0501,2,95000,1100,3,1,1,3,1
2019,3,3,2,25.8143,1.0501,2,124000,2200,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,100000,2200,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,119000,2300,3,2,3,3,1
2019,3,2,2,7.0455,1.0501,2,99000,1600,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,107000,1800,3,2,3,3,1
2019,3,2,2,7.0455,1.0501,2,66000,1900,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,94000,1600,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,92000,1700,3,1,3,3,1
2019,3,2,2,7.0455,1.0501,2,97000,1600,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,54000,1600,3,2,1,3,1
2019,3,3,2,25.8143,1.0501,2,140000,2500,3,2,1,3,1
2019,3,3,2,25.8143,1.0501,2,103000,2000,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,88000,2200,3,2,3,3,1
2019,3,2,2,7.0455,1.0501,2,79000,1800,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,99000,1600,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,102000,1700,3,3,1,3,1
2019,3,2,2,7.0455,1.0501,2,107000,1800,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,121000,2100,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,80000,1500,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,67000,1500,3,1,1,3,1
2019,3,2,2,7.0455,1.0501,2,79000,1100,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,99000,1600,3,2,1,2,1
2019,3,2,2,7.0455,1.0501,2,92000,1500,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,97000,1600,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,95000,1500,1,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,54000,1100,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,92000,1500,3,2,1,3,1
2019,3,3,2,25.8143,1.0501,2,52000,1700,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,107000,1800,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,88000,1800,3,2,3,2,1
2019,3,3,2,25.8143,1.0501,2,117000,2100,3,2,3,3,1
2019,3,2,2,7.0455,1.0501,2,87000,1300,3,2,1,3,1
2019,3,2,2,7.0455,1.0501,2,93000,1300,3,2,3,2,1
2019,3,2,2,7.0455,1.0501,2,162000,2400,3,1,3,2,1
2019,3,2,2,7.0455,1.0501,2,130000,1500,3,2,1,3,1
2019,3,4,2,10.4105,1.0501,2,87000,1200,3,1,3,3,1
2019,3,4,2,10.4105,1.0501,2,100000,1200,3,2,1,2,1
2019,3,4,2,10.4105,1.0501,2,60000,1600,3,2,3,3,1
2019,3,4,2,10.4105,1.0501,2,97000,1600,3,2,3,3,1
2019,3,1,2,4.3833,1.0501,2,63000,1300,3,2,1,3,1
2019,3,1,2,4.3833,1.0501,2,82000,1300,3,2,3,3,1
2019,3,1,2,4.3833,1.0501,2,102000,1700,3,2,3,2,1
2019,3,3,2,25.8143,1.0501,2,90000,1600,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,88000,1600,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,84000,2000,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,102000,1700,3,2,1,3,1
2019,3,2,2,25.8143,1.0501,2,94000,1900,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,80000,1700,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,102000,1200,3,1,1,3,1
2019,3,3,2,25.8143,1.0501,2,140000,2500,3,2,3,3,1
2019,3,4,2,10.4105,1.0501,2,142000,2500,3,2,3,3,1
2019,3,4,2,10.4105,1.0501,2,112000,1900,3,1,1,3,1
2019,3,4,2,10.4105,1.0501,2,123000,1700,3,2,1,3,1
2019,3,1,2,4.3833,1.0501,2,9,1800,3,2,1,3,1
2019,3,1,2,4.3833,1.0501,2,100000,1600,3,2,1,3,1
2019,3,1,2,4.3833,1.0501,2,107000,1800,3,2,1,2,1
2019,3,1,2,4.3833,1.0501,2,107000,1800,3,1,1,3,1
2019,3,1,2,4.3833,1.0501,2,91000,1300,3,2,1,2,1
2019,3,1,2,4.3833,1.0501,2,115000,1700,3,2,1,3,1
2019,3,1,2,4.3833,1.0501,2,119000,1200,1,2,1,3,1
2019,3,1,2,4.3833,1.0501,2,94000,1500,3,1,1,3,1
2019,3,1,2,4.3833,1.0501,2,113000,1800,3,2,3,3,1
2019,3,1,2,4.3833,1.0501,2,81000,1200,1,2,1,3,1
2019,3,3,2,25.8143,1.0501,2,93000,2100,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,74000,2000,3,2,1,3,1
2019,3,3,2,25.8143,1.0501,2,129000,2500,3,1,3,3,1
2019,3,3,2,25.8143,1.0501,2,112000,1900,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,52000,1100,1,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,70000,2000,3,2,1,2,1
2019,3,3,2,25.8143,1.0501,2,92000,2100,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,52000,1300,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,121000,2100,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,60000,1600,3,2,1,3,1
2019,3,3,2,25.8143,1.0501,2,135000,2500,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,130000,2100,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,102000,1700,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,93000,1700,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,92000,1400,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,144000,1900,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,92000,1400,3,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,111000,1600,3,2,3,3,1
2019,3,2,2,7.0455,1.0501,2,95000,1500,1,2,3,3,1
2019,3,3,2,25.8143,1.0501,2,115000,2000,3,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,107000,1600,3,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,104000,1700,1,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,115000,1700,3,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,123000,1700,3,2,3,1,9
2019,3,4,2,10.4105,1.0501,2,95000,1400,3,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,60000,930,1,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,105000,1700,3,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,102000,1700,3,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,96000,1100,3,2,3,1,9
2019,3,5,3,6.9404,1.0501,2,95000,1500,3,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,102000,1700,3,1,3,1,9
2019,3,5,3,6.9404,1.0501,2,168000,2800,3,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,92000,1500,3,2,3,1,9
2019,3,1,2,4.3833,1.0501,2,106000,1600,3,2,3,1,9
2019,3,3,2,25.8143,1.0501,2,140000,1900,3,1,3,1,9
2019,3,2,2,7.0455,1.0501,2,83000,1200,3,2,1,1,9
2019,3,3,2,25.8143,1.0501,2,83000,1100,1,2,3,1,9
2019,3,3,2,25.8143,1.0501,2,110000,1900,3,2,3,1,9
2019,3,3,2,25.8143,1.0501,2,116000,2500,3,2,3,1,9
2019,3,2,2,7.0455,1.0501,2,71000,1200,3,2,3,1,9
2019,3,2,2,7.0455,1.0501,2,80000,2000,3,2,3,1,9
2019,3,2,2,7.0455,1.0501,2,122000,2200,3,1,3,1,9
2019,3,2,2,7.0455,1.0501,2,162000,1500,3,1,3,1,9
2019,3,2,2,7.0455,1.0501,2,119000,1600,3,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,9,1600,3,2,1,1,9
2019,3,4,2,10.4105,1.0501,2,122000,1500,3,1,3,1,9
2019,3,1,2,4.3833,1.0501,2,83000,1300,3,2,1,1,9
2019,3,1,2,4.3833,1.0501,2,85000,1500,1,2,1,1,9
2019,3,1,2,4.3833,1.0501,2,108000,1600,3,2,3,1,9
2019,3,3,2,25.8143,1.0501,2,64000,1700,3,1,3,1,9
2019,3,3,2,25.8143,1.0501,2,77000,1300,3,2,3,1,9
2019,3,3,2,25.8143,1.0501,2,77000,1500,3,3,1,1,9
2019,3,3,2,10.4105,1.0501,2,110000,1900,3,2,3,1,9
2019,3,4,2,10.4105,1.0501,2,120000,1700,1,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,95000,1900,3,2,3,1,9
2019,3,4,2,10.4105,1.0501,2,74000,1500,1,1,3,1,9
2019,3,4,2,10.4105,1.0501,2,152000,2500,3,2,3,1,9
2019,3,5,3,6.9404,1.0501,2,95000,1500,1,1,3,1,9
2019,3,1,2,4.3833,1.0501,2,113000,1800,3,1,1,1,9
2019,3,1,2,4.3833,1.0501,2,92000,1700,3,1,3,1,9
2019,3,1,2,4.3833,1.0501,2,102000,1700,1,2,1,1,9
2019,3,1,2,4.3833,1.0501,2,90000,1400,3,1,1,1,9
2019,3,1,2,4.3833,1.0501,2,107000,1800,3,1,3,1,9
2019,3,3,2,25.8143,1.0501,2,142000,1700,3,2,3,1,9
2019,3,3,2,25.8143,1.0501,2,119000,2100,3,2,3,1,9
2019,3,3,2,25.8143,1.0501,2,121000,2100,3,1,3,1,9
2019,3,3,2,25.8143,1.0501,2,87000,1300,3,2,3,1,9
2019,3,3,2,25.8143,1.0501,2,84000,1700,3,2,3,1,9
2019,3,3,2,25.8143,1.0501,2,97000,1600,3,1,3,1,9
2019,3,3,2,25.8143,1.0501,2,133000,1800,3,2,3,1,9
2019,3,3,2,25.8143,1.0501,2,92000,1900,3,2,3,1,9
2019,3,2,2,7.0455,1.0501,2,162000,2100,3,2,1,1,9
2019,3,2,2,7.0455,1.0501,2,110000,1600,3,2,1,1,9
2019,3,2,2,7.0455,1.0501,2,110000,1600,3,2,1,1,9
2019,3,4,2,10.4105,1.0501,1,170000,1300,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,73000,1300,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,83000,1300,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,94000,1200,1,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,100000,1600,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,125000,1700,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,164000,1500,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,129000,2300,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,124000,2200,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,132000,2200,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,89000,1100,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,78000,1200,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,54000,1600,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,93000,1700,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,104000,1700,1,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,83000,1200,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,97000,1600,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,54000,1500,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,54000,1600,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,54000,1600,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,63000,1700,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,78000,1100,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,90000,2100,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,79000,1600,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,125000,2300,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,97000,1600,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,104000,1700,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,107000,1800,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,83000,1700,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,60000,1500,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,226000,2000,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,102000,1700,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,87000,1300,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,226000,1400,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,128000,2500,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,164000,2100,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,74000,1500,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,85000,1900,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,97000,1600,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,121000,2100,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,118000,2000,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,110000,2500,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,124000,2200,1,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,97000,1600,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,79000,1100,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,112000,1900,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,96000,1500,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,83000,1400,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,128000,2300,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,81000,1300,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,100000,1600,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,100000,1400,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,226000,1700,1,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,100000,1600,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,130000,1700,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,92000,1500,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,128000,2300,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,102000,1700,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,86000,1100,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,110000,1700,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,125000,1800,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,54000,1100,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,112000,1900,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,102000,1700,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,97000,1600,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,102000,1700,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,54000,1100,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,102000,1700,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,136000,2200,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,100000,1800,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,75000,1100,3,9,9,9,9
2019,3,3,2,7.0455,1.0501,1,52000,1100,3,9,9,9,9
2019,3,3,2,7.0455,1.0501,1,74000,1300,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,74000,1500,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,79000,1100,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,162000,2200,1,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,97000,1600,3,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,120000,1500,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,80000,1600,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,135000,1800,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,85000,1100,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,97000,1600,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,102000,1700,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,102000,1700,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,138000,1800,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,138000,1300,1,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,84000,1600,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,68000,1200,1,9,9,9,9
2019,3,4,2,10.4105,1.0501,1,87000,1300,1,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,113000,2200,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,71000,1800,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,121000,2100,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,117000,2000,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,60000,2000,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,106000,1900,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,65000,1600,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,52000,1300,3,9,9,9,9
2019,3,3,2,25.8143,1.0501,1,52000,1600,3,9,9,9,9
2019,3,1,2,4.3833,1.0501,1,102000,1700,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,112000,1900,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,86000,1700,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,122000,1700,3,9,9,9,9
2019,3,2,2,7.0455,1.0501,1,162000,1800,3,9,9,9,9
2019,3,5,2,10.4105,1.0501,3,9,9,9,9,9,9,9
2019,3,5,2,10.4105,1.0501,3,9,9,9,9,9,9,9
2019,3,5,2,25.8143,1.0501,3,9,9,9,9,9,9,9
2019,3,5,2,10.4105,1.0501,3,9,9,9,9,9,9,9
2019,3,5,2,10.4105,1.0501,3,9,9,9,9,9,9,9
2019,3,5,2,25.8143,1.0501,3,9,9,9,9,9,9,9
2019,3,5,2,25.8143,1.0501,3,9,9,9,9,9,9,9
2019,4,3,1,54.6143,0.975,2,54000,1200,3,2,3,3,1
2019,4,3,1,54.6143,0.975,2,65000,1300,3,2,3,3,1
2019,4,3,1,54.6143,0.975,2,49300,1200,3,2,3,3,1
2019,4,4,1,18.2,0.975,2,42200,780,1,2,3,3,1
2019,4,4,1,18.2,0.975,2,51000,900,3,2,3,3,1
2019,4,4,1,18.2,0.975,2,52000,900,3,2,3,2,1
2019,4,4,1,18.2,0.975,2,48800,830,1,2,3,3,1
2019,4,4,1,18.2,0.975,2,47100,780,1,2,3,3,1
2019,4,4,1,18.2,0.975,2,48800,830,1,2,3,2,1
2019,4,4,1,18.2,0.975,2,64000,1300,3,2,3,3,1
2019,4,1,1,11.75,0.975,2,49300,840,1,2,3,3,1
2019,4,1,1,11.75,0.975,2,57000,840,1,2,1,3,1
2019,4,1,1,11.75,0.975,2,70000,950,1,1,1,2,1
2019,4,3,1,54.6143,0.975,2,49300,840,1,2,1,3,1
2019,4,3,1,54.6143,0.975,2,49300,840,1,2,3,3,1
2019,4,3,1,54.6143,0.975,2,74000,610,1,1,1,3,1
2019,4,3,1,54.6143,0.975,2,59000,1100,3,1,3,3,1
2019,4,2,1,14.6182,0.975,2,54000,960,3,2,1,3,1
2019,4,2,1,14.6182,0.975,2,59000,1100,3,2,1,3,1
2019,4,2,1,14.6182,0.975,2,54000,960,3,2,1,3,1
2019,4,2,1,14.6182,0.975,2,58000,1100,3,1,1,3,1
2019,4,2,1,14.6182,0.975,2,32100,1200,3,2,1,3,1
2019,4,2,1,14.6182,0.975,2,54000,960,3,1,1,3,1
2019,4,2,1,14.6182,0.975,2,66000,1300,3,1,1,3,1
2019,4,3,1,54.6143,0.975,2,74000,1200,3,2,3,2,1
2019,4,3,1,54.6143,0.975,2,29600,1100,3,2,1,3,1
2019,4,3,1,54.6143,0.975,2,65000,1300,3,2,3,3,1
2019,4,3,1,54.6143,0.975,2,66000,1300,3,2,3,3,1
2019,4,2,1,14.6182,0.975,2,64000,1200,3,2,1,3,1
2019,4,2,1,14.6182,0.975,2,44000,670,3,2,1,3,1
2019,4,2,1,14.6182,0.975,2,48900,1100,3,2,1,3,1
2019,4,2,1,14.6182,0.975,2,64000,1200,3,2,1,2,1
2019,4,2,1,14.6182,0.975,2,64000,1200,3,2,1,3,1
2019,4,3,1,54.6143,0.975,2,55000,1200,3,2,3,3,1
2019,4,2,1,14.6182,0.975,2,41700,670,1,2,1,3,1
2019,4,2,1,14.6182,0.975,2,50000,670,1,2,1,3,1
2019,4,4,1,18.2,0.975,2,68000,1300,3,2,3,3,1
2019,4,1,1,11.75,0.975,2,46200,1200,3,2,1,2,1
2019,4,1,1,11.75,0.975,2,66000,1200,3,2,3,3,1
2019,4,1,1,11.75,0.975,2,75000,1100,1,2,1,3,1
2019,4,1,1,11.75,0.975,2,46000,950,3,2,1,3,1
2019,4,1,1,11.75,0.975,2,61000,1200,3,2,3,3,1
2019,4,3,1,54.6143,0.975,2,29600,840,1,2,1,3,1
2019,4,3,1,54.6143,0.975,2,49300,840,1,2,3,2,1
2019,4,3,1,54.6143,0.975,2,69000,800,1,2,1,3,1
2019,4,2,1,14.6182,0.975,2,49300,840,1,1,1,3,1
2019,4,2,1,14.6182,0.975,2,64000,1200,3,2,1,3,1
2019,4,3,1,54.6143,0.975,2,52000,1200,3,2,3,3,1
2019,4,4,1,18.2,0.975,2,45000,730,1,2,3,3,1
2019,4,1,1,11.75,0.975,2,54000,950,3,2,1,3,1
2019,4,1,1,11.75,0.975,2,57000,1100,1,2,1,3,1
2019,4,3,1,54.6143,0.975,2,40100,840,1,2,1,3,1
2019,4,3,1,54.6143,0.975,2,58000,1100,3,2,1,2,1
2019,4,3,1,54.6143,0.975,2,9,1300,3,3,1,1,9
2019,4,3,1,54.6143,0.975,2,40000,840,1,2,3,3,1
2019,4,3,1,54.6143,0.975,2,49300,840,1,2,3,3,1
2019,4,3,1,54.6143,0.975,2,64000,1200,3,2,3,3,1
2019,4,3,1,54.6143,0.975,2,57000,1200,3,3,3,1,9
2019,4,3,1,54.6143,0.975,2,64000,1200,3,2,3,2,1
2019,4,3,1,54.6143,0.975,2,64000,1200,3,2,3,3,1
2019,4,3,1,54.6143,0.975,2,59000,1100,3,2,3,2,1
2019,4,3,1,54.6143,0.975,2,66000,1300,3,2,3,3,1
2019,4,3,1,54.6143,0.975,2,40400,960,1,1,3,3,1
2019,4,2,1,14.6182,0.975,2,44000,1200,3,2,1,3,1
2019,4,1,1,11.75,0.975,2,54000,950,1,2,3,1,9
2019,4,1,1,11.75,0.975,2,9,1000,3,2,3,1,9
2019,4,3,1,54.6143,0.975,2,35900,610,1,2,3,1,9
2019,4,3,1,54.6143,0.975,2,49300,840,1,1,3,1,9
2019,4,2,1,14.6182,0.975,2,58000,1100,3,2,3,1,9
2019,4,2,1,14.6182,0.975,2,49900,840,1,3,1,1,9
2019,4,2,1,14.6182,0.975,2,44900,670,3,1,1,1,9
2019,4,2,1,14.6182,0.975,2,58000,1100,3,2,3,1,9
2019,4,2,1,14.6182,0.975,2,58000,1100,3,1,1,1,9
2019,4,2,1,14.6182,0.975,2,64000,1200,3,1,1,1,9
2019,4,2,1,14.6182,0.975,2,75000,1200,1,2,1,1,9
2019,4,2,1,14.6182,0.975,2,64000,1200,3,2,1,1,9
2019,4,3,1,54.6143,0.975,2,66000,1300,3,2,1,1,9
2019,4,2,1,14.6182,0.975,2,49300,1100,3,2,1,1,9
2019,4,4,1,18.2,0.975,2,59000,1300,3,2,1,1,9
2019,4,2,1,14.6182,0.975,2,75000,1300,3,2,1,1,9
2019,4,3,1,54.6143,0.975,2,47800,800,1,2,3,1,9
2019,4,3,1,18.2,0.975,2,58000,1100,3,2,3,1,9
